"Income inequality (disposable income)"
"Gini coefficient: 0 = complete equality; 1 = complete inequality, 2023"
"Category","Gini coefficient: 0 = complete equality; 1 = complete inequality"
"Costa Rica",0.47032436
"United States",0.3944025
"United Kingdom",0.36703035235405
"Latvia",0.33994633969
"Canada",0.305999994277954
"Netherlands",0.291000008583069
"Sweden",0.289000004529953
"Finland",0.268999993801117
